"Data Source","World Development Indicators",

"Last Updated Date","2024-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Norway","NOR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.407","5.91","5.965","5.349","6.307","5.036","4.687","3.737","3.247","3.458","3.738","4.022","4.221","4.256","4.381","3.399","2.493","2.55","3.103","3.521","3.215","3.123","3.423","3.484","4.296","4.679","4.162","3.8","3.687","4.422","4.369","3.233","3.581",
"Nepal","NPL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.539","10.547","10.56","10.552","10.565","10.56","10.596","10.608","10.624","10.622","10.615","10.655","10.677","10.68","10.652","10.659","10.672","10.65","10.64","10.629","10.653","10.654","10.667","10.647","10.655","10.684","10.66","10.63","10.578","13.157","12.315","10.922","10.685",
"Nauru","NRU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.614","10.667","9.804","8.354","6.461","6.29","6.857","7.718","7.023","6.13","5.433","5.282","4.745","4.005","3.807","3.857","3.661","4.167","6.121","6.557","6.491","6.931","5.839","5.428","5.415","5.147","4.736","4.335","4.109","4.595","3.776","3.297","3.737",
"OECD members","OED","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.78470229914618","7.27292273723921","7.7650475394723","7.83599760048808","7.60487033562148","7.54996390113182","7.25445379520931","7.22464002792895","7.17216683652106","6.76332889614508","6.62325408158865","7.13418561368442","7.25979985819256","7.18011652260585","6.82134340960035","6.33161844215291","5.87615177277278","6.19684496741682","8.35697553713517","8.50112711009575","8.10125156959379","8.08411213268931","7.97444927717066","7.40271940047729","6.85420091143194","6.43866283256011","5.91147568069581","5.47438163690927","5.3954772562163","7.14742402402293","6.20004957324203","4.99002128749454","4.82856249475563",
"Oman","OMN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.148","4.258","4.106","4.17","4.262","4.345","4.278","4.342","4.417","4.396","4.337","4.374","4.653","4.756","4.64","4.391","4.3","4.142","3.991","3.925","3.928","3.727","3.516","3.43","3.392","3.266","2.524","1.8","2.052","2.94","1.9","1.514","1.46",
"Other small states","OSS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.63965628619229","8.18908476462964","8.99085857867966","9.14661626891039","9.47837792122409","9.50223665297089","9.61660135968065","9.45006814117921","10.100650088034","10.3674648542441","10.2897584634274","9.60898992134025","9.9062735407607","9.82239537298932","9.64058961184148","8.84017060575486","8.19931250070087","7.98410047282288","9.53300941637678","9.82912242639523","9.39263025548968","9.39920583986862","9.59513940850566","9.32538447250548","8.92361800107372","8.59013428832547","8.20923720997584","7.85062353798705","7.57699198167537","9.11976500112307","8.69640664672193","8.23838450362205","8.091985352021",
"Pakistan","PAK","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.586","0.583","0.588","0.591","0.596","0.591","0.596","0.6","0.602","0.597","0.595","0.597","0.595","0.588","0.582","0.582","0.398","0.423","0.535","0.653","0.796","3.667","2.954","1.827","3.566","2.286","3.193","4.083","4.83","6.162","6.338","5.548","5.499",
"Panama","PAN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.451","6.298","6.348","6.439","6.51","6.525","6.423","6.297","6.285","6.322","6.429","6.419","6.393","6.171","6.041","5.849","5.743","5.704","5.849","5.873","4.049","3.717","3.707","4.415","4.37","4.758","5.395","5.218","6.332","14.183","10.453","8.202","6.701",
"Peru","PER","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.961","5.098","4.828","4.526","4.737","4.95","4.784","5.11","5.02","4.965","5.067","4.84","4.15","4.71","4.87","4.17","4.08","4.03","3.96","3.6","3.477","3.238","3.575","3.208","3.272","3.741","3.691","3.492","3.379","7.179","5.097","3.85","4.82",
"Philippines","PHL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.77","3.882","3.897","3.796","3.71","3.637","3.618","3.712","3.758","3.77","3.698","3.615","3.527","3.554","3.795","4.052","3.434","3.72","3.858","3.605","3.592","3.504","3.497","3.6","3.068","2.695","2.552","2.338","2.237","2.522","3.398","2.598","2.233",
"Palau","PLW","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.839","2.651","2.422","2.454","2.633","2.751","2.87","2.871","2.943","2.92","2.801","2.754","2.627","2.524","2.386","2.286","2.171","2.168","2.088","2.002","2.62","2.627","2.682","2.524","2.487","2.453","2.544","2.604","2.599","2.814","2.906","2.689","2.651",
"Poland","POL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.635","13.645","14.393","14.825","13.695","12.684","10.964","9.935","12.29","16.314","18.373","19.895","19.37","19.074","17.746","13.841","9.602","7.118","8.167","9.637","9.632","10.088","10.326","8.99","7.501","6.161","4.888","3.846","3.277","3.162","3.363","2.886","2.905",
"Pre-demographic dividend","PRE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.38753179396586","5.43847799598006","5.49686670769258","5.45822817480053","5.32934145192288","5.21274553769706","5.11543294056644","5.09786667466792","5.14069921841344","5.17951566568251","5.17311298774536","5.14553772962","5.12325430693625","5.0417341268782","5.00064867384503","4.97710411687726","4.93331980355319","4.92974445878194","4.99083746167722","5.20316204335278","5.26598081208031","5.17959731433529","5.02214385488624","5.00577531597242","5.09199635856824","5.17695256887196","5.45464500477776","5.45137894036039","5.51127963080396","6.04091937745283","5.87841752626683","5.20011946262142","5.14792890238211",
"Puerto Rico","PRI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.18","16.93","16.91","14.6","13.93","13.64","13.8","13.46","11.81","10.08","11.4","11.94","11.78","10.31","11.35","11.01","10.93","11.48","15","16.1","15.7","14.5","14.3","13.9","12","11.8","10.8","9.2","8.3","8.89","7.9","6","5.962",
"Korea, Dem. People's Rep.","PRK","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.394","2.427","2.53","2.639","2.659","2.693","2.782","2.974","3.166","3.147","3.16","3.12","3.13","3.079","3.032","2.997","2.98","2.906","2.895","2.825","2.903","2.92","2.93","2.883","2.902","2.925","2.846","2.784","2.838","3.029","3.134","2.965","3.004",
"Portugal","PRT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.919","3.985","5.301","6.709","7.064","7.298","6.571","4.64","4.579","3.806","3.829","4.497","6.132","6.319","7.582","7.649","7.966","7.553","9.432","10.771","12.682","15.531","16.188","13.897","12.447","11.068","8.869","6.994","6.464","6.796","6.577","6.011","6.491",
"Paraguay","PRY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1","4.98","5.06","4.41","3.4","8.15","5.36","4.417","5.343","7.61","6.206","9.393","6.814","6.513","4.825","5.277","4.713","4.415","5.46","4.569","4.67","4.086","4.385","5.034","4.556","5.255","6.138","6.217","6.595","7.548","7.311","6.755","5.779",
"West Bank and Gaza","PSE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.55","10.304","10.407","10.183","10.379","10.494","10.515","10.433","10.351","10.625","21.493","27.465","23.004","23.215","20.016","19.014","18.282","22.913","20.452","21.416","17.597","19.202","19.894","20.527","23.005","23.939","25.677","26.256","25.34","25.895","26.39","24.42","",
"Pacific island small states","PSS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.84836861223102","3.85040624007265","3.91075194898277","3.88316156004498","3.95882238257129","3.99313563044407","4.12679888957901","4.22637664774503","4.26643192589557","4.36382178799251","4.46779194062652","4.55839369431546","4.45971798118886","4.29357432899625","3.78828966671461","3.760417207231","3.73126467859807","3.65307993561709","3.60633237555877","3.51759282079318","3.46073785150581","3.56400963706276","3.44775414365872","3.42340207654813","3.40922825308865","3.40039878315133","3.40227524456323","3.39410866628244","3.41248980631904","3.4024110151398","3.48568093837803","3.721471767374","3.61494528377774",
"Post-demographic dividend","PST","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.30219220690068","6.91911395902444","7.51609902495869","7.50789888091506","7.37996722887112","7.55542383755305","7.35982056664819","7.39352329172919","7.11190129254016","6.52980116773431","6.37406206879444","6.76489695741371","6.8484522245137","6.65579209344783","6.37492034958894","5.96345879520512","5.54674875905209","5.88678423450655","8.04194658659246","8.31777693802055","8.02702176893512","8.08312942676776","7.96714050373471","7.44401012529982","6.87081032226782","6.40777997857959","5.83999923403853","5.29175520783973","4.9430938595215","6.71289789724631","5.80036324433464","4.5125599626998","4.46059580610787",
"French Polynesia","PYF","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.718","11.85","11.899","12.103","12.05","12.015","11.945","11.853","11.745","11.608","11.678","11.71","11.748","11.697","11.718","11.766","11.74","11.759","11.968","12.143","12.273","12.146","12.03","11.886","11.776","11.699","11.554","11.553","11.536","12.879","12.492","11.911","11.724",
"Qatar","QAT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.87","0.52","0.31","0.31","0.45","0.56","0.48","0.28","0.2","0.17","0.15","0.14","0.11","0.1","0.14","0.14","0.13","0.13",
"Romania","ROU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.244","8.26","8.24","8.17","8.01","6.74","5.515","5.63","6.239","6.969","6.562","8.112","6.95","7.719","7.174","7.27","6.413","5.788","6.859","6.959","7.177","6.794","7.096","6.802","6.812","5.901","4.927","4.187","3.912","5.035","5.59","5.614","5.595",
"Russian Federation","RUS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.133","5.181","5.883","8.131","9.449","9.665","11.813","13.261","13.036","10.581","8.978","7.875","8.21","7.763","7.124","7.055","6.002","6.205","8.301","7.369","6.536","5.436","5.458","5.16","5.571","5.559","5.212","4.846","4.496","5.589","4.715","3.867","3.325",
"Rwanda","RWA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.304","12.118","12.167","12.287","12.094","11.696","11.31","11.438","11.711","11.805","11.828","11.557","11.751","11.78","11.901","11.669","11.661","11.601","11.694","11.7","11.801","11.72","11.802","11.858","11.849","11.805","11.875","10.759","11.236","11.829","15.793","15.085","14.932",
"South Asia","SAS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.02287464313835","6.01666368737891","6.0278772375636","5.99631327163445","6.1224133478846","6.22962151592593","6.37586691875509","6.52064368711745","6.6620489041034","6.79516260380284","6.96049129083957","7.16076739898536","7.29023645636186","7.39411290556465","7.48197126233542","7.3372402753042","7.29043731759058","7.2852598575556","7.28042999210194","7.04764433609934","7.00449581230196","7.26761282716877","7.17849500954893","6.98947969606603","7.10282459465437","6.90657999017559","6.94875788042348","7.00630759617059","6.23401012727199","7.55218774295091","6.4463621472015","5.14071279522711","4.60565840400623",
"Saudi Arabia","SAU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.29","7.2","7.075","6.88","6.44","5.845","5.322","4.769","4.346","4.57","4.618","5.265","5.563","5.822","6.051","6.254","5.734","5.085","5.377","5.55","5.77","5.622","5.6","5.877","5.6","5.6","5.89","6.029","5.636","7.45","6.621","5.589","4.88",
"Sudan","SDN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.899","14.971","14.803","14.923","14.931","14.902","14.577","14.603","14.651","14.869","14.825","14.767","14.766","14.788","14.791","14.783","14.769","14.8","13","15.156","17.44","17.068","16.414","15.558","14.512","13.812","13.206","12.605","12.014","12.368","11.466","7.53","11.449",
"Senegal","SEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.86","2.919","2.872","2.932","2.84","2.826","2.76","2.751","2.665","2.648","2.68","2.808","2.774","2.77","2.685","2.755","2.796","2.813","2.807","2.798","2.853","3.887","4.989","5.842","6.757","4.455","4.078","3.567","2.863","3.405","3.368","2.968","2.93",
"Singapore","SGP","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.18","3.09","3.07","3.03","3.3","3.57","2.5","3.41","4.85","3.7","3.76","5.65","5.93","5.84","5.59","4.48","3.9","3.96","5.86","4.12","3.89","3.72","3.86","3.74","3.79","4.08","4.2","3.613","3.1","4.1","4.64","3.591","3.472",
"Solomon Islands","SLB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.976","1.864","1.842","1.816","1.849","1.88","2.003","2.136","2.17","2.402","2.583","2.635","2.256","2.015","1.879","1.915","1.975","1.996","2.02","1.622","1.297","0.987","0.694","0.728","0.735","0.735","0.727","0.723","0.746","0.852","0.866","1.579","1.545",
"Sierra Leone","SLE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.056","4.248","4.27","4.316","4.21","4.21","4.251","4.159","4.198","4.081","4.161","3.901","3.879","3.42","3.724","3.9","4.018","4.14","4.282","4.427","4.554","4.56","4.538","4.678","4.621","4.312","3.848","3.193","3.204","3.485","3.516","3.194","3.174",
"El Salvador","SLV","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.53","7.88","9.94","7.68","7.65","7.68","7.98","7.1","7.3","6.96","6.96","6.2","6.9","6.8","7.22","6.57","6.41","5.88","7.33","4.893","4.297","3.843","3.693","4.154","3.998","4.418","4.385","4.006","4.17","5.008","4.327","2.999","2.758",
"San Marino","SMR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.037","19.247","19.208","19.686","19.477","19.394","19.033","18.947","18.951","18.781","18.883","18.893","18.914","18.846","18.873","18.9","18.834","18.88","18.926","18.973","19.021","19.078","18.995","18.847","18.444","18.372","18.545","18.783","18.828","19.35","19.553","19.128","19.027",
"Serbia","SRB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.348","13.447","13.555","13.509","13.4","13.2","13.8","13.7","13.7","12.6","12.8","13.8","15.2","18.5","20.85","20.85","18.06","13.67","16.116","19.204","22.959","24","22.154","19.223","17.66","15.257","13.477","12.733","10.395","9.011","10.061","8.684","8.683",
"Sub-Saharan Africa (excluding high income)","SSA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.41253940022689","6.51625891489893","6.5541625871636","6.48404143109874","6.33491898146741","6.25894036344277","6.22494289446622","6.25115606323719","6.35752109594267","6.34444024622016","6.25347834882791","6.16140134542826","6.09254373052188","5.94377435711451","5.83243615230754","5.74216330147141","5.69732571101664","5.69422436191163","5.77831910197343","6.02867397981267","5.94545203568474","5.83483425406895","5.65924573566362","5.71014448207708","5.88238842176006","5.95142005216939","6.04859397689588","6.0358068783623","6.17066490328115","6.60615505560032","6.75188633027445","6.13408309881721","6.02714436550901",
"South Sudan","SSD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.203","12.267","12.102","12.224","12.238","12.217","11.909","11.939","11.989","12.205","12.166","12.116","12.118","12.142","12.145","12.137","12.121","12.15","12.319","12.35","12.48","12.754","12.578","12.462","12.355","12.876","13.079","12.918","12.642","14.204","13.868","12.395","12.271",
"Sub-Saharan Africa","SSF","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.41253940022689","6.51625891489893","6.5541625871636","6.48404143109874","6.33491898146741","6.25894036344277","6.22494289446622","6.25115606323719","6.35752109594267","6.34444024622016","6.25347834882791","6.16140134542826","6.09254373052188","5.94377435711451","5.83243615230754","5.74216330147141","5.69732571101664","5.69422436191163","5.77831910197343","6.02867397981267","5.94545203568474","5.83483425406895","5.65924573566362","5.71014448207708","5.88238842176005","5.95142005216939","6.04859397689588","6.0358068783623","6.17066490328115","6.60615505560032","6.75188633027445","6.13408309881721","6.02714436550901",
"Small states","SST","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.39493707603743","8.87822405572536","9.39732046168929","9.44309862212093","9.41418112018275","9.40652981464798","9.47039201759714","9.28567876623646","9.71727536620522","9.81930364364062","9.7512998675877","9.36368053939898","9.62226874069144","9.44033186485606","9.20798479691058","8.45849292068864","7.93399046980385","7.77144565633604","9.15146877052041","9.3651705128706","9.08299426529668","9.12233060797579","9.31798077589623","9.07335975563325","8.67980968846991","8.43181363697759","8.06398180036446","7.83166621238725","7.57350901620245","9.05598515388235","8.61831728320201","8.05732718662709","7.81918910884732",
"Sao Tome and Principe","STP","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.417","14.576","14.413","14.376","14.323","14.319","14.404","14.393","14.353","14.4","15.73","17.63","16.36","16.12","16.47","16.65","16.098","15.573","15.4","14.66","14.196","13.59","13.711","13.619","13.598","13.65","13.811","13.878","13.998","15.183","15.042","14.115","14.208",
"Suriname","SUR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.085","17.28","15.64","12.7","8.39","10.88","10.56","10.63","13.6","12.975","12.137","11.233","10.351","9.49","9.263","9.096","9.005","8.832","8.72","7.15","7.54","8.1","6.6","6.94","7.22","7.917","7.883","7.685","7.545","8.726","8.459","8.232","7.704",
"Slovak Republic","SVK","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.154","12.206","12.2","13.654","13.109","11.341","11.894","12.421","16.099","18.546","19.149","18.541","17.55","18.206","16.276","13.395","11.16","9.514","12.023","14.387","13.634","13.966","14.227","11.537","11.492","9.679","8.142","6.544","5.761","6.719","6.894","6.143","5.84",
"Slovenia","SVN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.08","7.823","8.51","8.24","7.15","6.886","6.658","7.4","7.33","6.92","5.685","5.927","6.481","6.017","6.515","5.957","4.828","4.379","5.869","7.248","8.182","8.852","10.116","9.692","8.975","8.007","6.573","5.116","4.448","4.974","4.747","4.013","3.627",
"Sweden","SWE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.243","5.722","9.33","9.58","8.897","9.547","10.359","8.941","7.607","5.466","4.73","4.965","5.555","6.693","7.486","7.066","6.161","6.235","8.351","8.61","7.804","7.976","8.052","7.954","7.432","6.99","6.718","6.365","6.833","8.291","8.722","7.392","7.587",
"Eswatini","SWZ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.57","20.961","21.715","21.704","21.65","22.076","22.5","23.204","23.849","24.518","25.2","25.734","26.229","26.695","27.208","27.689","28.24","27.847","27.404","26.753","25.994","25.118","24.435","23.817","23.279","22.718","24.83","26.983","29.049","34.232","35.707","37.852","37.636",
"Sint Maarten (Dutch part)","SXM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.75","6.955","7.4","7.5","7.2","7.225","7.314","7.382","7.6","9.589","11.63","10.94","10.28","9.518","8.816","8.17","8.42","10.94","8.14","8.61","8.612","13.8","14.479","14.768","14.29","13.867","13.67","13.554","13.393","15.176","14.796","13.813","13.544",
"Turks and Caicos Islands","TCA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.669","0.66","0.7","0.711","0.751","0.701","0.732","0.727","0.752","0.792","0.789","0.768","0.728","0.679","0.67","0.716","0.829","0.904","0.903","0.873","0.899","0.893","0.942","0.926","0.968","1.044","1.116","1.135","1.081","1.693","1.511","1.104","1.082",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.40841020146387","2.37650331863405","2.62956026935349","2.92908100917223","3.01277669766656","3.11854783249557","3.20974455105423","3.37624398146951","3.46753237920347","3.42341871623616","3.85445518072224","4.17674924745617","4.42965984763944","4.42395557502284","4.50337016254362","4.39594948753191","4.37503333749265","4.45939047706776","4.4431773210165","4.17956362389464","4.12835676571531","4.06562426428359","4.06634491599867","4.06309928126524","4.1389231801022","4.05451040532513","3.93271310414433","3.82468369747283","3.91481300789786","4.38825026363789","4.14261588348408","4.25784150736867","4.01490073541815",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.94125838918339","6.38220450391753","7.07296978270775","8.42878416020055","9.40659577996995","9.99693038103541","10.6385329313132","11.491576113925","11.9086977574525","11.1645634684233","10.7617690583666","10.5530839607441","10.2958569676983","10.0277850907623","9.36588188574595","8.72897350784076","7.63078077046624","7.34795517216279","9.00867263002737","8.58607644173211","8.02752139329678","7.56794983370187","7.62473345551165","7.5626427344946","7.53832676831862","7.37334996630053","7.02792442351415","6.58081013460984","6.63355383358021","7.12750946743713","6.74574367771269","5.60711167665232","5.21280220175162",
"Togo","TGO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.045","4.189","4.47","4.184","3.986","3.624","3.636","3.789","3.892","4.151","4.102","4.085","3.964","3.999","4.151","4.229","3.822","3.286","2.853","2.385","1.982","2.028","2.083","2.142","2.204","2.963","3.744","2.903","2.056","2.211","2.285","2.065","2.048",
"Thailand","THA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.63","1.35","1.49","1.347","1.1","1.071","0.873","3.404","2.968","2.389","2.6","1.82","1.54","1.51","1.35","1.22","1.18","1.18","1.49","0.622","0.66","0.58","0.249","0.576","0.597","0.688","0.83","0.766","0.716","1.099","1.215","0.94","0.913",
"Tajikistan","TJK","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","2.1","6.2","8.8","10.3","13.4","13.9","16.5","15.4","14.972","14.566","14.148","13.751","13.364","12.995","12.627","12.254","11.869","11.5","10.844","10.187","9.519","8.86","8.206","7.554","6.9","6.9","6.898","6.898","7.176","7.253","6.981","6.981",
